budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
37000000,"[{""id"": 35, ""name"": ""Comedy""}]",,12153,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 201554, ""name"": ""crossdressing""}]",en,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. As punishment, they are forced to escort a pair of socialites to the Hamptons, where they're going to be used as bait for a kidnapper. But when the girls realize the FBI's plan, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from African-American men into a pair of blonde, white women.",28.703007,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Wayans Bros. Entertainment"", ""id"": 1608}, {""name"": ""Gone North Productions"", ""id"": 67253}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-06-23,113086475,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They're going deep undercover.,White Chicks,6.3,679
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.foxsearchlight.com/thedescendants/,65057,"[{""id"": 1668, ""name"": ""hawaii""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 11501, ""name"": ""cheating wife""}, {""id"": 34145, ""name"": ""beach house""}, {""id"": 155879, ""name"": ""boating accident""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 155882, ""name"": ""dying mother""}, {""id"": 155884, ""name"": ""beautiful girl""}, {""id"": 155888, ""name"": ""teenage daughter""}, {""id"": 155891, ""name"": ""trustee""}, {""id"": 155892, ""name"": ""trust fund""}, {""id"": 155894, ""name"": ""wild girl""}, {""id"": 155896, ""name"": ""wild child""}, {""id"": 177259, ""name"": ""realtor""}]",en,The Descendants,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.",40.903931,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Ad Hominem Enterprises"", ""id"": 2361}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-09,177243185,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The South Pacific ain't that terrific.,The Descendants,6.7,934
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,76203,"[{""id"": 1294, ""name"": ""whip""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 15189, ""name"": ""violin player""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 190477, ""name"": ""cotton""}, {""id"": 197643, ""name"": ""slave owner""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209069, ""name"": ""sold into slavery""}, {""id"": 209070, ""name"": ""abolitionist""}]",en,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",95.9229,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-10-18,187000000,134,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The extraordinary true story of Solomon Northup,12 Years a Slave,7.9,3674
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,13497,"[{""id"": 171258, ""name"": ""music rehearsal""}, {""id"": 171260, ""name"": ""fraternity initiation""}, {""id"": 171261, ""name"": ""television broadcast""}, {""id"": 171263, ""name"": ""white male pretending to be black""}, {""id"": 171268, ""name"": ""sorority party""}, {""id"": 171273, ""name"": ""push ups""}]",en,Drumline,"A fish-out-of-water comedy about a talented street drummer from Harlem who enrolls in a Southern university, expecting to lead its marching band's drumline to victory. He initially flounders in his new world, before realizing that it takes more than talent to reach the top.",4.748929,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-13,57588485,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Half time is game time,Drumline,6.2,116
20000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,162,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 928, ""name"": ""hairdresser""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1435, ""name"": ""scissors""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 6059, ""name"": ""unsociability""}]",en,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,47.51363,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-12-05,53000000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,His scars run deep.,Edward Scissorhands,7.5,3601
1800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,1051,"[{""id"": 796, ""name"": ""police brutality""}, {""id"": 916, ""name"": ""marseille""}, {""id"": 1759, ""name"": ""night life""}, {""id"": 2013, ""name"": ""attempted murder""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2235, ""name"": ""drug mule""}, {""id"": 3149, ""name"": ""gangster boss""}, {""id"": 3391, ""name"": ""drug smuggle""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 4655, ""name"": ""hijacking of train""}, {""id"": 238010, ""name"": ""herion""}]",en,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,15.978136,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""D'Antoni Productions"", ""id"": 646}, {""name"": ""Schine-Moore Productions"", ""id"": 73950}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1971-10-09,41158757,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,There are no rules and no holds barred when Popeye cuts loose!,The French Connection,7.4,422
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10073,"[{""id"": 248, ""name"": ""date""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 3453, ""name"": ""parents-in-law""}, {""id"": 3583, ""name"": ""bridegroom""}, {""id"": 13027, ""name"": ""wedding""}]",en,Date Movie,"Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin).",10.098722,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-17,48548426,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An Unprotected Comedy,Date Movie,3.6,222
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,16690,"[{""id"": 10336, ""name"": ""animation""}]",en,Return to Never Land,"The classic tale of 'Peter Pan' continues in Disney's sequel 'Return to Never Land'. In 1940 on a world besieged by World War II, Wendy, now grown up, has two children, one of them is her daughter, Jane.",15.341196,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Walt Disney Animation Australia"", ""id"": 3476}, {""name"": ""DisneyToon Studios"", ""id"": 5391}, {""name"": ""Walt Disney Animation Canada"", ""id"": 12402}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-14,109862682,72,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Classic Continues,Return to Never Land,6.1,290
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.uip.de/lo/goodies/posters/pl_boogeyman.html,8968,"[{""id"": 3030, ""name"": ""nightmare""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 5707, ""name"": ""childhood trauma""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 155808, ""name"": ""hometown""}, {""id"": 157154, ""name"": ""psychotherapy""}]",en,Boogeyman,"Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?",11.62423,"[{""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""Senator International"", ""id"": 830}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Pacific Renaissance Pictures Ltd."", ""id"": 7893}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-02-04,67192859,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,You thought it was just a story.,Boogeyman,4.6,191
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",,9963,"[{""id"": 563, ""name"": ""deja vu""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4549, ""name"": ""loss of husband""}, {""id"": 9844, ""name"": ""car crash""}]",en,Premonition,"A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",22.049787,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""Offspring Entertainment"", ""id"": 2378}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-02-08,84146832,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Reality is only a nightmare away,Premonition,5.8,381
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",,21208,"[{""id"": 745, ""name"": ""nun""}, {""id"": 1635, ""name"": ""deaf-mute""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 155591, ""name"": ""all girl""}, {""id"": 166490, ""name"": ""troubled marriage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Orphan,"A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.",29.295801,"[{""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Studio Babelsberg StudioBabelsberg Motion Pictures"", ""id"": 4252}, {""name"": ""Don Carmody Productions"", ""id"": 4253}, {""name"": ""Studio Canal"", ""id"": 5870}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-07-24,41596251,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""et"", ""name"": ""Eesti""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Can you keep a secret?,Orphan,6.7,1261
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",,9760,[],en,Epic Movie,"When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army",6.064638,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Paul Schiff Productions"", ""id"": 23596}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-25,86865564,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,We know it's big. We measured.,Epic Movie,3.2,326
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sonypictures.com/homevideo/thegrudge2/,1975,"[{""id"": 9714, ""name"": ""remake""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 10541, ""name"": ""curse""}]",en,The Grudge 2,"In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.",13.906944,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""Vertigo Entertainment"", ""id"": 829}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-13,39143839,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,"What Was Once Trapped, Will Now Be Unleashed",The Grudge 2,5.2,283
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,33644,"[{""id"": 577, ""name"": ""black people""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 3266, ""name"": ""jamaica""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 11322, ""name"": ""female protagonist""}]",en,How Stella Got Her Groove Back,"Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior.",2.003047,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-08-14,37672350,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes you have to break the rules to free your heart.,How Stella Got Her Groove Back,6.0,24
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,9895,"[{""id"": 840, ""name"": ""usa president""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 3485, ""name"": ""comedian""}]",en,Man of the Year,"The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",11.203335,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-09,41237648,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Elections are made to be broken.,Man of the Year,5.8,129
20000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://focusfeatures.com/film/the_american/,27579,"[{""id"": 549, ""name"": ""prostitute""}, {""id"": 1192, ""name"": ""sweden""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 212412, ""name"": ""very little dialogue""}]",en,The American,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",18.632156,"[{""name"": ""This Is That Productions"", ""id"": 10059}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Twins Financing"", ""id"": 20899}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}, {""name"": ""Greenlit Rights"", ""id"": 72503}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-08-31,65464324,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,,The American,5.8,481
